key,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
5f3ba61f3fd5b671b2200ac9,5f3ba61f3fd5b671b2200ac9,www.buzzillions.com,z90,90,"215128 purple\,16126143\,fpz90purple",16126143,fujifilmfilmfinepixz9016126143,6.8,5.0,,,,CCD,fujifilm
5f3ba61f3fd5b671b2200ae1,5f3ba61f3fd5b671b2200ae1,www.buzzillions.com,dmclx7,7,"318806 white\,nz612425",nz612425,panasoniclumixdmclx7nz612425,,3.7,,,,CMOS,panasonic
5f3ba61f3fd5b671b2200ae5,5f3ba61f3fd5b671b2200ae5,www.buzzillions.com,"z70\,a12",70,"180100 red\,16010734",16010734,fujifilmfinepixz7016010734z70a12,66.3,5.0,,,,,fujifilm
5f3ba61f3fd5b671b2200b01,5f3ba61f3fd5b671b2200b01,www.buzzillions.com,"dmcfp8k\,dmczx1efk",8,"""192062""\,""192847""\,""dmcfp3pr""\,""dmcfp3r""","""dmcfp3pr""\,""dmcfp3r""",panasoniclumixdmcfp8kdmcfp3prdmcfp3rdmcfp8kdmczx1efk,44.0,,,,,,panasonic
5f3ba61f3fd5b671b2200b03,5f3ba61f3fd5b671b2200b03,www.buzzillions.com,p310,310,,,nikoncoolpixp310,,4.0,,,,CMOS,nikon
5f3ba61f3fd5b671b2200b1a,5f3ba61f3fd5b671b2200b1a,www.buzzillions.com,s31,31,"280888\,018208264056",018208264056,nikoncoolpixs31018208264056,,3.0,,,,CCD,nikon
5f3ba61f3fd5b671b2200b22,5f3ba61f3fd5b671b2200b22,www.buzzillions.com,sl300,300,,,fujifilmfinepixsl300,,30.0,,,,CCD,fujifilm
5f3ba61f3fd5b671b2200b38,5f3ba61f3fd5b671b2200b38,www.buzzillions.com,p330,330,,,nikoncoolpixp330,,5.0,,,,CMOS,nikon
5f3ba61f3fd5b671b2200b3b,5f3ba61f3fd5b671b2200b3b,www.buzzillions.com,dmcsz1,1,"250798\,885170070899",885170070899,panasoniclumixdmcsz1885170070899,,10.0,,,,CCD,panasonic
5f3ba61e3fd5b671b2200802,5f3ba61e3fd5b671b2200802,www.buzzillions.com,26286,26286,,,nikon26286,4.0,7.0,,,,CCD,nikon
5f3ba61e3fd5b671b2200813,5f3ba61e3fd5b671b2200813,www.buzzillions.com,s550,550,"148892 graphite\,nkns550bgp",nkns550bgp,nikoncoolpixs550nkns550bgps550s550,4.0,55.0,,,,,nikon
5f3ba61e3fd5b671b220081b,5f3ba61e3fd5b671b220081b,www.buzzillions.com,s9500,9500,"280881\,018208264186",018208264186,nikoncoolpixs9500018208264186s9500s9500,,22.0,,,,CMOS,nikon
5f3ba61e3fd5b671b2200828,5f3ba61e3fd5b671b2200828,www.buzzillions.com,st80,80,,,samsungst80st80st80,,,,,,,samsung
5f3ba61e3fd5b671b220082b,5f3ba61e3fd5b671b220082b,www.buzzillions.com,6d,6,,,canoneos6d,,,,,,CMOS,canon
5f3ba61e3fd5b671b220082f,5f3ba61e3fd5b671b220082f,www.buzzillions.com,dmcfp1s,1,,,panasoniclumixdmcfp1sdmcfp1sdmcfp1s,4.0,4.0,,,0.31,,panasonic
5f3ba61e3fd5b671b220083a,5f3ba61e3fd5b671b220083a,www.buzzillions.com,m577,577,,,kodakm577,4.0,5.0,,,,,kodak
5f3ba61e3fd5b671b2200861,5f3ba61e3fd5b671b2200861,www.buzzillions.com,dmcts4,4,,,panasoniclumixdmcts4,,4.0,,,,CCD,panasonic
5f3ba61e3fd5b671b220086c,5f3ba61e3fd5b671b220086c,www.buzzillions.com,s1500,1500,"156313\,15929469",15929469,fujifilmdigitalcamerasfinepixs150015929469,,1212.0,,,,,fujifilm
5f3ba61e3fd5b671b22008a4,5f3ba61e3fd5b671b22008a4,www.buzzillions.com,tg610,610,"""210969""\,""211974 black""\,""228075""\,""228085""","""228075""\,""228085""",olympustg610228075228085tg610tg610,4.0,5.0,,,,,olympus
5f3ba61e3fd5b671b22008b3,5f3ba61e3fd5b671b22008b3,www.buzzillions.com,dmclx5,5,,,panasoniclumixdmclx5,44.0,,,,,,panasonic
5f3ba61e3fd5b671b22008c8,5f3ba61e3fd5b671b22008c8,www.buzzillions.com,exfs10,10,"160947 blue\,exfs10",exfs10,casioexilimexfs10,4.0,3.0,,,,,casio
5f3ba61e3fd5b671b22008ef,5f3ba61e3fd5b671b22008ef,www.buzzillions.com,"cia1437tc\,1437tc",1437,,,polaroidcia1437tccia1437tc1437tc,54.0,3.0,,,,,polaroid
5f3ba61e3fd5b671b22008f4,5f3ba61e3fd5b671b22008f4,www.buzzillions.com,"kx\,16701ptx",16701,"166261\,16701ptx",16701ptx,pentaxkxdigital16701ptx16701ptxdigitalamazon,,,,,,,pentax
5f3ba61e3fd5b671b22008f8,5f3ba61e3fd5b671b22008f8,www.buzzillions.com,sd3500,3500,"175004 black\,canpssd3500is\,pssd3500isblk",canpssd3500is,canonpowershotsd3500canpssd3500is,44.0,55.0,,,,,canon
5f3ba61e3fd5b671b2200903,5f3ba61e3fd5b671b2200903,www.buzzillions.com,g12,12,,,canonpowershotg12,44.0,55.0,,,,,canon
5f3ba61e3fd5b671b220090e,5f3ba61e3fd5b671b220090e,www.buzzillions.com,sz15,15,,,olympussseriessz15,,24.0,,,,CCD,olympus
5f3ba61e3fd5b671b2200917,5f3ba61e3fd5b671b2200917,www.buzzillions.com,dmczs25s,25,,,panasoniclumixdmczs25s,,20.0,,,,CMOS,panasonic
5f3ba61e3fd5b671b2200934,5f3ba61e3fd5b671b2200934,www.buzzillions.com,d3100,3100,"""200334 black""\,""215637 black""\,""nknd3100""\,""25472""","""nknd3100""\,""25472""",nikond310025472d3100d3100nknd3100,,3.0,,,,,nikon
5f3ba61e3fd5b671b2200939,5f3ba61e3fd5b671b2200939,www.buzzillions.com,z300,300,,,fujifilmfinepixz300z300z300,6.0,10.0,,,,,fujifilm
5f3ba61e3fd5b671b220093e,5f3ba61e3fd5b671b220093e,www.buzzillions.com,jx500,500,,,fujifilmfinepixjx500,,5.0,,,,CCD,fujifilm
5f3ba61f3fd5b671b220095d,5f3ba61f3fd5b671b220095d,www.buzzillions.com,k50,50,,,pentaxk50,,,,,,CMOS,pentax
5f3ba61f3fd5b671b2200964,5f3ba61f3fd5b671b2200964,www.buzzillions.com,26286,26286,,,nikon26286,4.0,7.0,,,,CCD,nikon
5f3ba61f3fd5b671b220096d,5f3ba61f3fd5b671b220096d,www.buzzillions.com,canpssx260hs,260,"""240330 black""\,""242839 black""\,canpssx260hs",canpssx260hs,canonpowershotdigitalcanpssx260hscanpssx260hs,4.0,2020.0,,,,CMOS,canon
5f3ba61f3fd5b671b220097e,5f3ba61f3fd5b671b220097e,www.buzzillions.com,mv800,800,,,samsungmv800,,5.0,,,,,samsung
5f3ba61f3fd5b671b220098f,5f3ba61f3fd5b671b220098f,www.buzzillions.com,s210,210,"""132621 black""\,""148889 bronze""\,""nkns210""\,""nkns210bbgp""","""nkns210""\,""nkns210bbgp""",nikoncoolpixs210nkns210nkns210bbgp,4.0,33.0,,,,,nikon
5f3ba61f3fd5b671b22009a5,5f3ba61f3fd5b671b22009a5,www.buzzillions.com,d40,40,,,nikondigitalslrd40,,33.0,,,,,nikon
5f3ba61f3fd5b671b22009bc,5f3ba61f3fd5b671b22009bc,www.buzzillions.com,epl1,1,,,olympusepl1,,,,,,,olympus
5f3ba61f3fd5b671b22009e2,5f3ba61f3fd5b671b22009e2,www.buzzillions.com,510hs,510,"233063 black\,canps510hs",canps510hs,canonpowershotelph510hscanps510hs,4.0,12.0,,,,CMOS,canon
5f3ba61f3fd5b671b22009e9,5f3ba61f3fd5b671b22009e9,www.buzzillions.com,sx170,170,,,canonpowershotsx170,,16.0,,,,CCD,canon
5f3ba61f3fd5b671b2200a07,5f3ba61f3fd5b671b2200a07,www.buzzillions.com,25462,25462,"""165306""\,""180148""\,""nknd3000""\,""25462""","""nknd3000""\,""25462""",nikon25462nknd3000,,3.0,,,,,nikon
5f3ba61f3fd5b671b2200a13,5f3ba61f3fd5b671b2200a13,www.buzzillions.com,dmcgx1,1,,,panasoniclumixdmcgx1,4.0,3.0,,,,CMOS,panasonic
5f3ba61f3fd5b671b2200a19,5f3ba61f3fd5b671b2200a19,www.buzzillions.com,dmczs8,8,"214730\,pandmczs8black\,""dmczs8s""\,""dmczs8k""",pandmczs8black,panasoniclumixdmczs8pandmczs8,4.0,16.0,,,,CCD,panasonic
5f3ba61f3fd5b671b2200a1d,5f3ba61f3fd5b671b2200a1d,www.buzzillions.com,s5100,5100,,,nikoncoolpixs5100,4.0,5.0,,,,,nikon
5f3ba61f3fd5b671b2200a25,5f3ba61f3fd5b671b2200a25,www.buzzillions.com,k5,5,,,pentaxk5,,3.0,,,,,pentax
5f3ba61f3fd5b671b2200a32,5f3ba61f3fd5b671b2200a32,www.buzzillions.com,s630,630,"""58143""\,""62511 black""\,""sams630""\,""sams630sil""","""sams630""\,""sams630sil""",samsungs630sams630sams630sil,,,,,,,samsung
5f3ba61f3fd5b671b2200a5a,5f3ba61f3fd5b671b2200a5a,www.buzzillions.com,tl320,320,,,samsungtl320,5.0,5.0,,,,,samsung
5f3ba61f3fd5b671b2200a5b,5f3ba61f3fd5b671b2200a5b,www.buzzillions.com,m380,380,"168807 black\,kodakm380\,m380purple",kodakm380,kodakeasysharem380kodakm380m380m380,,5.0,,,,,kodak
5f3ba61f3fd5b671b2200a68,5f3ba61f3fd5b671b2200a68,www.buzzillions.com,25480,25480,,,nikon25480,,,,,,CMOS,nikon
5f3ba61f3fd5b671b2200a7d,5f3ba61f3fd5b671b2200a7d,www.buzzillions.com,dscrx100,100,,,sonycybershotdscrx100,54.0,3.6,,,,CMOS,sony
5f3ba61f3fd5b671b2200a80,5f3ba61f3fd5b671b2200a80,www.buzzillions.com,dmcs1a,1,"""217565""\,""214696""\,""dmcs1k""\,""dmcs1a""","""dmcs1k""\,""dmcs1a""",panasoniclumixdmcs1admcs1k,4.0,4.0,,,,,panasonic
5f3ba61f3fd5b671b2200a8d,5f3ba61f3fd5b671b2200a8d,www.buzzillions.com,e70,70,"155016 gold\,17477grb",17477grb,pentaxoptioe7017477grbe70e70,5.7,3.0,,,,,pentax
5f3ba61f3fd5b671b2200a93,5f3ba61f3fd5b671b2200a93,www.buzzillions.com,"vivacam8025\,8025",8025,"180124 black\,v8025",v8025,vivitarvivacam8025digitalv8025vivacam80258025,8.0,3.0,,,,,vivitar
5f3ba61f3fd5b671b2200aa4,5f3ba61f3fd5b671b2200aa4,www.buzzillions.com,slta37k,37,,,sonyslta37k,,3.0,,,,CMOS,sony
5f3ba61f3fd5b671b2200aad,5f3ba61f3fd5b671b2200aad,www.buzzillions.com,s8000,8000,,,nikoncoolpixs8000s8000s8000,2.0,1010.0,,,,,nikon
5f3ba61f3fd5b671b2200ab8,5f3ba61f3fd5b671b2200ab8,www.buzzillions.com,boxes10,10,"215642 silver\,26262",26262,lxwxhstaplescorrugatedshippingboxes1026262boxes10,4.0,55.0,,,,,l
5f3ba61f3fd5b671b2200abe,5f3ba61f3fd5b671b2200abe,www.buzzillions.com,l810,810,"250525\,018208262946",018208262946,nikoncoolpixl810018208262946l810l810,4.0,2626.0,,,,CCD,nikon
5f3ba61f3fd5b671b2200acd,5f3ba61f3fd5b671b2200acd,www.buzzillions.com,tl205,205,"""210806""\,""180113""\,""rbtl205""\,""ectl205zbpsus""","""rbtl205""\,""ectl205zbpsus""",samsungtl205ectl205zbpsusrbtl205,,3.0,,,,,samsung
5f3ba61f3fd5b671b2200ad4,5f3ba61f3fd5b671b2200ad4,www.buzzillions.com,a830,830,"60666 black\,a830",a830,geappliancea830,4.5,3.0,,,,,ge
5f3ba61f3fd5b671b2200adc,5f3ba61f3fd5b671b2200adc,www.buzzillions.com,exz35,35,"196151\,exz35bk",exz35bk,casioexilimexz35exz35bk,4.0,3.0,,,,,casio
5f3ba61f3fd5b671b2200aee,5f3ba61f3fd5b671b2200aee,www.buzzillions.com,tough8000,8000,"""166986 black""\,""153350 black""\,""olystylus8000xx""\,""olystylus8000""","""olystylus8000xx""\,""olystylus8000""",olympusstylustough8000olystylus8000olystylus8000xx,5.0,3.63,,,,,olympus
5f3ba61f3fd5b671b2200af6,5f3ba61f3fd5b671b2200af6,www.buzzillions.com,a235,235,"170336\,15975951",15975951,fujifilmfinepixa23515975951a235a235,5.7,3.0,,,,,fujifilm
5f3ba61f3fd5b671b2200b07,5f3ba61f3fd5b671b2200b07,www.buzzillions.com,"slice lcd\,slicelcd\,slice picture\,slicepicture",,,,kodakslicelcdlcdslicepicture,5.0,5.0,,,,,kodak
5f3ba61f3fd5b671b2200b11,5f3ba61f3fd5b671b2200b11,www.buzzillions.com,i10,10,"""195804 white""\,""195803 black""\,""16456""\,""16471""","""16456""\,""16471""",pentaxoptioi101645616471,,55.0,,,,,pentax
5f3ba61f3fd5b671b2200b12,5f3ba61f3fd5b671b2200b12,www.buzzillions.com,dmcgh3,3,,,panasoniclumixdmcgh3,,,,,,,panasonic
5f3ba61f3fd5b671b2200b17,5f3ba61f3fd5b671b2200b17,www.buzzillions.com,ep3,3,,,olympusep3,,3.0,,,,CMOS,olympus
5f3ba61f3fd5b671b2200b25,5f3ba61f3fd5b671b2200b25,www.buzzillions.com,dmcfh5,5,,,panasoniclumixdmcfh5,4.0,4.0,,,,,panasonic
5f3ba61f3fd5b671b2200b2a,5f3ba61f3fd5b671b2200b2a,www.buzzillions.com,e80,80,"166964 silver\,16176",16176,pentaxoptioe8016176,,3.0,,,,,pentax
5f3ba61f3fd5b671b2200b2c,5f3ba61f3fd5b671b2200b2c,www.buzzillions.com,v7024,7024,"180120 black\,v7024",v7024,vivitarv7024,8.0,,,,,,vivitar
5f3ba61f3fd5b671b2200b2f,5f3ba61f3fd5b671b2200b2f,www.buzzillions.com,vq7220,7220,,,vistaquestvq7220,8.0,,,,,,vistaquest
5f3ba61f3fd5b671b2200b3d,5f3ba61f3fd5b671b2200b3d,www.buzzillions.com,dmcfh2k,2,,,panasoniclumixdmcfh2k,4.0,4.0,,,,,panasonic
