,key,row_key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_weight,famer_sensor,famer_brand_list
6532,5f3ba6203fd5b671b22033a1,6533,www.ebay.com,i1237,1237,cia-1237pc,852197002912,polaroidi1237,/,/,,,,,,polaroid
6533,5f3ba6203fd5b671b22033a8,6534,www.ebay.com,l820,820,,,nikoncoolpixl820,/,/,,,,,,nikon
6534,5f3ba6203fd5b671b22033ac,6535,www.ebay.com,sx120,120,3634b001,,canonpowershotsx120,/,/,,,,,,canon
6535,5f3ba6203fd5b671b22033b6,6536,www.ebay.com,t70,70,,,sonycybershot8dsct70,/,/,,,,,,sony
6536,5f3ba6203fd5b671b22033be,6537,www.ebay.com,"eos rebel xt\,eosrebelxt\,used",,,,usedcanoneosrebelxtwithcanon100,/,/,,,,,,canon
6537,5f3ba6203fd5b671b22033c1,6538,www.ebay.com,a710,710,psa710is,0013803071122,canonpowershota710,/,/,,,,,,canon
6538,5f3ba6203fd5b671b22033f1,6539,www.ebay.com,d70,70,,,nikond70,/,/,,,,,,nikon
6539,5f3ba6203fd5b671b22033f2,6540,www.ebay.com,p7100,7100,26286,,nikoncoolpixp7100,/,/,,,,,,nikon
6540,5f3ba6203fd5b671b22033f4,6541,www.ebay.com,t500,500,,074101018127,fujifilmfinepixtseriest500,/,/,,,,,,fujifilm
6541,5f3ba6203fd5b671b22033fc,6542,www.ebay.com,"sd1300 ixus105\,sd1300ixus105\,sd1300",1300,4214b001,,canonpowershotdigitalelphsd1300,/,/,,,,,,canon
6542,5f3ba6203fd5b671b22033fe,6543,www.ebay.com,"t3i 600d\,t3i600d\,t3i",3,5169b003,,canoneosrebelt3i,/,/,,,,,,canon
6543,5f3ba6203fd5b671b220341c,6544,www.ebay.com,fz1000,1000,,,panasoniclumixdmcfz1000,/,/,,,,,,panasonic
6544,5f3ba6203fd5b671b2203429,6545,www.ebay.com,"t3 1100d\,t31100d\,t3",3,5157b002,013803136340,canoneosrebelt3,/,/,,,,,,canon
6545,5f3ba6203fd5b671b2203458,6546,www.ebay.com,"elph300 ixus220\,elph300ixus220\,of6",300,,,asislotof6,/,/,,,,,,canon
6546,5f3ba6203fd5b671b220345c,6547,www.ebay.com,z340,340,pldz340inst,,polaroidz340,/,/,,,,,,polaroid
6547,5f3ba6203fd5b671b220345e,6548,www.ebay.com,fe290,290,226030,050332161894,olympusfe290,/,/,,,,,,olympus
6548,5f3ba6203fd5b671b2203497,6549,www.ebay.com,h3,3,dsch3/b,4905524462050,sonycybershotdsch3,/,/,,,,,,sony
6549,5f3ba6203fd5b671b2203498,6550,www.ebay.com,d50,50,2871,,nikond50,/,/,,,,,,nikon
6550,5f3ba6203fd5b671b22034a1,6551,www.ebay.com,s2950,2950,16123567,,likeopenboxfujifilmfinepixs2950,/,/,,,,,,fujifilm
6551,5f3ba6203fd5b671b22034a7,6552,www.ebay.com,"z400\,l00ks",400,ex-z400sr,,l00ks,/,/,,,,,,casio
6552,5f3ba6203fd5b671b22034ac,6553,www.ebay.com,s210,210,,,nikoncoolpixs210,/,/,,,,,,nikon
6553,5f3ba6203fd5b671b22034b1,6554,www.ebay.com,a800,800,finepix a800,,fujifilmfinepixa800,/,/,,,,,,fujifilm
6554,5f3ba6203fd5b671b22034c2,6555,www.ebay.com,800uz,800,,,olympussp800uz,/,/,,,,,,olympus
6555,5f3ba6203fd5b671b22034c6,6556,www.ebay.com,d3s,3,25008,,nikond3s,/,/,,,,,,nikon
6556,5f3ba6203fd5b671b22034e0,6557,www.ebay.com,40d,40,1901b004,,canoneos40d,/,/,,,,,,canon
6557,5f3ba6203fd5b671b22034e5,6558,www.ebay.com,w690,690,dsc-w690/b,027242844209,sonycybershotcameraw690,/,/,,,,,,sony
6558,5f3ba6203fd5b671b2203513,6559,www.ebay.com,d5200,5200,1503,,nikond5200,/,/,12.9,9.8,,,,nikon
6559,5f3ba6203fd5b671b2203544,6560,www.ebay.com,underwater,,,,svpunderwatershockproof,/,/,,,,,,svp
6560,5f3ba6203fd5b671b2203548,6561,www.ebay.com,p510,510,vma910e1,18208263295,nikoncoolpixp510,/,/,,,,,,nikon
6561,5f3ba6203fd5b671b220354e,6562,www.ebay.com,50d,50,2807b006,013803104684,canoneos50d,/,/,,,,,,canon
6562,5f3ba6203fd5b671b2203550,6563,www.ebay.com,sd30,30,,,usedcanonpowershotsd30,/,/,,,,,,canon
6563,5f3ba6203fd5b671b2203555,6564,www.ebay.com,"v103050se000\,820uz",103050,v103050se000,,olympusdigitalcamerastylussp820uz,/,/,,,,,,olympus
6564,5f3ba6203fd5b671b220355f,6565,www.ebay.com,"810\,stylus810",810,stylus 810,4545350005115,olympusstylus810,/,/,,,,,,olympus
6565,5f3ba6203fd5b671b2203561,6566,www.ebay.com,70d,70,,,canoneos70d,/,/,,,,,,canon
6566,5f3ba6203fd5b671b2203564,6567,www.ebay.com,emv154,154,,,emersondigitalvideocamcorderemv154,/,/,,,,,,emerson
6567,5f3ba6203fd5b671b2203579,6568,www.ebay.com,s70,70,dscs70,0027242571433,sonycybershotdscs70,/,/,,,,,,sony
6568,5f3ba6203fd5b671b220357b,6569,www.ebay.com,z90,90,16125723,,fujifilmfinepixz90,/,/,,,,,,fujifilm
6569,5f3ba6203fd5b671b220357d,6570,www.ebay.com,hx100v,100,dsc-hx100v/b,0027242808782,sonycybershothx100v,/,/,,,,,,sony
6570,5f3ba6203fd5b671b2203589,6571,www.ebay.com,d30,30,9337b001,013803240795,canonpowershotd30,/,/,,,,,,canon
6571,5f3ba6203fd5b671b22035c1,6572,www.ebay.com,d3100,3100,13290,,nikond3100,/,/,12.4,9.7,,,,nikon
6572,5f3ba6203fd5b671b22035cf,6573,www.ebay.com,hx20v,20,dsc-hx20v/b,027242846227,verynicesonycybershotdschx20v,/,/,,,,,,sony
6573,5f3ba6203fd5b671b22035d2,6574,www.ebay.com,s80,80,26231,,nikoncoolpixs80,/,/,,,,,,nikon
6574,5f3ba6203fd5b671b22035e5,6575,www.ebay.com,"dcs600\,dsc600",600,,,sonycybershotdsc600,/,/,,,,,,sony
6575,5f3ba6203fd5b671b22035eb,6576,www.ebay.com,q10,10,12161,0027075220966,pentaxqseriesq10,/,/,,,,,,pentax
6576,5f3ba6203fd5b671b22035fb,6577,www.ebay.com,s3500,3500,,018208263615,nikoncoolpixs3500,/,/,9.7,5.8,,129,CCD,nikon
6577,5f3ba6203fd5b671b2203603,6578,www.ebay.com,s4250,4250,550248676,074101014037,fujifilmfinepixsseriess4250,/,/,,,,,,fujifilm
6578,5f3ba6203fd5b671b2203609,6579,www.ebay.com,s85,85,dscs85,,largelotsonydscs85,/,/,,,,,,sony
6579,5f3ba6203fd5b671b220360d,6580,www.ebay.com,60d,60,4460b004,013803129113,canoneos60d,/,/,14.4,10.16,,,,canon
6580,5f3ba6203fd5b671b2203612,6581,www.ebay.com,"2v5\,2view",2,2v5-r/k2,084438900354,bellhowell2view,/,/,,,,,,bell howell
6581,5f3ba6203fd5b671b220361a,6582,www.ebay.com,m552,552,,,kodakeasyshareeasysharem552,/,/,,,,,,kodak
6582,5f3ba6203fd5b671b220361f,6583,www.ebay.com,g15,15,6350b001,,canonpowershotg15,/,/,,,,,,canon
6583,5f3ba6203fd5b671b2203650,6584,www.ebay.com,fz1000,1000,,885170188235,panasoniclumixdmcfz1000,/,/,,,,,,panasonic
6584,5f3ba6203fd5b671b220366f,6585,www.ebay.com,st76,76,ec-st76zzbpbus,8806085019638,samsungst76,/,/,,,,,,samsung
6585,5f3ba6203fd5b671b2203682,6586,www.ebay.com,instax210,210,,,fujiinstax210,/,/,,,,,,fuji
6586,5f3ba6203fd5b671b2203695,6587,www.ebay.com,c533,533,1090240,,kodakeasysharedigitalcamerac533,/,/,,,,,,kodak
6587,5f3ba6203fd5b671b22036be,6588,www.ebay.com,d3100,3100,13290,,nikond3100,/,/,12.4,9.7,,,,nikon
6588,5f3ba6203fd5b671b22036c2,6589,www.ebay.com,typ114,114,,,leicavluxtyp114,/,/,13.72,9.91,,831,,leica
6589,5f3ba6203fd5b671b22036dd,6590,www.ebay.com,a300,300,dslr-a300k,4905524458794,sonyalphadslra300,/,/,,,,,,sony
6590,5f3ba6203fd5b671b22036f8,6591,www.ebay.com,"packetcam305\,3d",305,a4b070743,,packetcam3053d,/,/,,,,,,svp
6591,5f3ba6203fd5b671b22036fc,6592,www.ebay.com,mx1700,1700,no7163fpath,,fujifilmmx1700,/,/,,,,,,fujifilm
6592,5f3ba6203fd5b671b22036ff,6593,www.ebay.com,with18,18,,,canoneosrebelxswith18,/,/,,,,,,canon
6593,5f3ba6203fd5b671b220370a,6594,www.ebay.com,5d,5,0296b124aa,013803056853,canoneos5d,/,/,15.24,11.68,,,,canon
6594,5f3ba6203fd5b671b220370d,6595,www.ebay.com,a350,350,dslra350bdl,0027242252837,sonya350,/,/,,,,,,sony
6595,5f3ba6203fd5b671b2203713,6596,www.ebay.com,"z5fd\,z5",5,,,fujifilmfinepixz5,/,/,,,,,,fujifilm
6596,5f3ba6203fd5b671b2203726,6597,www.ebay.com,s9500,9500,26419,,nikoncoolpixs9500,/,/,,,,,,nikon
6597,5f3ba6203fd5b671b2203729,6598,www.ebay.com,s100,100,26283,18208262830,nikoncoolpixs100,/,/,,,,,,nikon
6598,5f3ba6203fd5b671b2203732,6599,www.ebay.com,a80,80,,,cameracannonpowershota80,/,/,,,,,,canon
6599,5f3ba6203fd5b671b2203735,6600,www.ebay.com,"5000\,rdc5000",5000,rdc-5000,026649226199,ricohrdc5000,/,/,,,,,,ricoh
6600,5f3ba6203fd5b671b2203745,6601,www.ebay.com,dv150f,150,ec-dv150fbplus,887276986852,samsungdv150f,/,/,,,,,,samsung
6601,5f3ba6203fd5b671b220375b,6602,www.ebay.com,"dcs620\,f5",620,,,nikonf5,/,/,,,,,,kodak
6602,5f3ba6203fd5b671b220376e,6603,www.ebay.com,"115\,elph115",115,8602b001,013803222302,canonpowershotdigitalelph115,/,/,,,,,,canon
6603,5f3ba6203fd5b671b220377c,6604,www.ebay.com,aw120,120,,,nikoncoolpixaw120,/,/,,,,,,nikon
6604,5f3ba6203fd5b671b2203780,6605,www.ebay.com,c3,3,sonynexc3bodyonlyblack,,sonyalphanexc3,/,/,,,,,,sony
6605,5f3ba6203fd5b671b2203782,6606,www.ebay.com,x100s,100,,074101021691,fujifilmfinepixxseriesx100s,/,/,,,,,,fujifilm
6606,5f3ba6203fd5b671b2203789,6607,www.ebay.com,exilim,,,,casioexilimdigital,/,/,,,,,,casio
6607,5f3ba6203fd5b671b220378e,6608,www.ebay.com,nex5,5,nex-5,,sonyalphanex5,/,/,,,,,,sony
6608,5f3ba6203fd5b671b220379d,6609,www.ebay.com,a3300,3300,5033b001aa,,canonpowershota3300,/,/,,,,,,canon
6609,5f3ba6203fd5b671b22037a2,6610,www.ebay.com,"3100\,coolpix3100",3100,s2647772,,nikoncoolpix3100,/,/,,,,150.25234999999998,CCD,nikon
6610,5f3ba6203fd5b671b22037a5,6611,www.ebay.com,"gf3\,gf3x",3,dmc-gf3kbody,885170051935,panasoniclumixdmcgf3x,/,/,,,,,,panasonic
6611,5f3ba6203fd5b671b22037be,6612,www.ebay.com,sl1,1,,,canoneosrebelsl1,/,/,,,7.2,,,canon
6612,5f3ba6203fd5b671b22037c0,6613,www.ebay.com,c5wp,5,c5wp-bl,084438908039,colemanxtremec5wp,/,/,10.16,5.84,,,,coleman
6613,5f3ba6203fd5b671b22037df,6614,www.ebay.com,pl210,210,ec-pl210zbpuus,44701015598,samsungplseriespl210,/,/,,,,,,samsung
6614,5f3ba6203fd5b671b22037e1,6615,www.ebay.com,wb150f,150,ec-wb150fbpbus,044701016397,samsungwb150f,/,/,,,,,,samsung
6615,5f3ba6203fd5b671b22037f2,6616,www.ebay.com,"s5\,s5is",5,2077b005,,canonpowershots5is,/,/,,,,,,canon
6616,5f3ba6203fd5b671b22037ff,6617,www.ebay.com,"t3 1100d\,t31100d\,t3",3,5157b002,013803136340,canoneosrebelt3,/,/,,,,,,canon
6617,5f3ba6203fd5b671b2203813,6618,www.ebay.com,d5000,5000,25452,,nikond5000,/,/,,,,,,nikon
6618,5f3ba6203fd5b671b220381f,6619,www.ebay.com,st150f,150,,,samsungst150f,/,/,,,,,,samsung
6619,5f3ba6203fd5b671b2203821,6620,www.ebay.com,t3i,3,,,canoneosrebelt3i,/,/,,,,,,canon
6620,5f3ba6203fd5b671b220383c,6621,www.ebay.com,jx680,680,16291900,074101020083,fujifilmfinepixjx680,/,/,,,,,,fujifilm
6621,5f3ba6203fd5b671b2203845,6622,www.ebay.com,ic16,16,,814002011410,intovaic16,/,/,,,,106,CCD,intova
6622,5f3ba6203fd5b671b220384e,6623,www.ebay.com,wx9,9,dscwx9/b,027242265202,asisforpartsrepairsonycybershotdscwx9,/,/,,,,,,sony
6623,5f3ba6203fd5b671b2203851,6624,www.ebay.com,d3100,3100,vba280k005,,nikond3100,/,/,12.4,9.7,,,,nikon
6624,5f3ba6203fd5b671b2203852,6625,www.ebay.com,d60,60,254592176,411378078551,nikond60,/,/,,,,,,nikon
6625,5f3ba6203fd5b671b2203861,6626,www.ebay.com,d610,610,,,nikond610,/,/,14.1,11.3,,,,nikon
6626,5f3ba6203fd5b671b2203867,6627,www.ebay.com,50d,50,2807b006,013803104684,canoneos50d,/,/,,,,,,canon
6627,5f3ba6203fd5b671b220386a,6628,www.ebay.com,gh1,1,,,panasonicdmcgh1,/,/,,,,,,panasonic
6628,5f3ba6203fd5b671b220386c,6629,www.ebay.com,2gb,2,,,sonycybershot12digitalcamerawcharger2gb,/,/,,,,,,sony
6629,5f3ba6203fd5b671b2203870,6630,www.ebay.com,a830,830,,,gea830,/,/,,,,,,ge
6630,5f3ba6203fd5b671b2203873,6631,www.ebay.com,c513,513,c513,,kodakeasysharec513,/,/,,,,,,kodak
6631,5f3ba6203fd5b671b220387b,6632,www.ebay.com,d60,60,25438-bn1,,nikond60,/,/,,,,456.42695000000003,CCD,nikon
6632,5f3ba6203fd5b671b2203881,6633,www.ebay.com,c3020,3020,camedia c-3020 zoom,,olympuscamediac3020,/,/,,,,,,olympus
6633,5f3ba6203fd5b671b2203886,6634,www.ebay.com,s2100,2100,dsc-s2100,,sonycybershotdscs2100,/,/,,,,,,sony
6634,5f3ba6203fd5b671b220389f,6635,www.ebay.com,w530,530,dsc-w530p_us,610563292967,sonycybershotdscw530,/,/,,,,,,sony
6635,5f3ba6203fd5b671b22038aa,6636,www.ebay.com,"2\,lux2",2,18393,,leicaclux2,/,/,,,,,,leica
6636,5f3ba6203fd5b671b22038c7,6637,www.ebay.com,"sd750 ixus75\,sd750ixus75\,sd750",750,powershot sd750,,canonsd750,/,/,,,,,,canon
6637,5f3ba6203fd5b671b22038d0,6638,www.ebay.com,d3000,3000,,,nikond3000,/,/,,,,,,nikon
6638,5f3ba6203fd5b671b22038e1,6639,www.ebay.com,6000l,6000,ilce-6000l/b,027242878822,sonyalphailce6000l,/,/,,,,,,sony
6639,5f3ba6203fd5b671b22038f4,6640,www.ebay.com,w800,800,dsc-w800/b,027242877115,sonydscw800,/,/,,,,,,sony
6640,5f3ba6203fd5b671b22038f5,6641,www.ebay.com,d3100,3100,,018208132843,nikond3100,/,/,12.4,9.7,,,,nikon
6641,5f3ba6203fd5b671b2203912,6642,www.ebay.com,"t3 1100d\,t31100d\,t3",3,,,canoneosrebelt3,/,/,,,,,,canon
6642,5f3ba6203fd5b671b2203925,6643,www.ebay.com,w310,310,dsc-w310,,sonydscw310,/,/,,,,,,sony
6643,5f3ba6203fd5b671b2203928,6644,www.ebay.com,"135\,elph135",135,,,canonpowershotelph135,/,/,,,,,,canon
6644,5f3ba6203fd5b671b220392b,6645,www.ebay.com,wb30f,30,ec-wb30fzbprus,,samsungwbserieswb30f,/,/,,,,,,samsung
6645,5f3ba6213fd5b671b220393d,6646,www.ebay.com,dsc85,85,,,sonydsc85,/,/,,,,,,sony
6646,5f3ba6213fd5b671b2203940,6647,www.ebay.com,s3300,3300,26312,018208263127,nikoncoolpixs3300,/,/,,,,,,nikon
6647,5f3ba6213fd5b671b2203959,6648,www.ebay.com,d7100,7100,1513,017856441659,nikond7100,/,/,13.55,10.65,,,,nikon
6648,5f3ba6213fd5b671b220395a,6649,www.ebay.com,a5000,5000,,,sonyalphaa5000,/,/,10.96,6.279999999999999,,116,CMOS,sony
6649,5f3ba6213fd5b671b2203960,6650,www.ebay.com,a99,99,slt-a99v,027242847569,sonyaalphaslta99,/,/,,,,,,sony
6650,5f3ba6213fd5b671b2203968,6651,www.ebay.com,"rebel xs\,rebelxs\,1000d",1000,,,canonrebelxsakacanon1000d,/,/,,,,,,canon
6651,5f3ba6213fd5b671b2203997,6652,www.ebay.com,l30,30,26438,,nikoncoolpixl30,/,/,,,,,,nikon
6652,5f3ba6213fd5b671b22039a6,6653,www.ebay.com,p10,10,,,sonycybershotdscp10,/,/,,,,,,sony
6653,5f3ba6213fd5b671b22039ad,6654,www.ebay.com,"350d\,2nd",350,0209b003,013803049626,canoneosdigitalrebelxt8slrcamera2nd,/,/,,,,,,canon
6654,5f3ba6213fd5b671b22039ae,6655,www.ebay.com,k01,01,15389,027075215849,inexpensivemintcondtionpentaxk01,/,/,,,,,,pentax
6655,5f3ba6213fd5b671b22039b4,6656,www.ebay.com,"nex5\,f2",5,,,sonynex514camerawsigmaf2,/,/,,,,,,sony
6656,5f3ba6213fd5b671b22039cd,6657,www.ebay.com,"1\,lux1",1,v-lux 1,,leicavlux1,/,/,,,,,,leica
6657,5f3ba6213fd5b671b22039ee,6658,www.ebay.com,"a65\,a65vm",65,,,sonyalphaslta65vm,/,/,,,,,,sony
6658,5f3ba6213fd5b671b22039f4,6659,www.ebay.com,dv150f,150,ec-dv150fbpwus,616641719609,samsungdv150f,/,/,,,,,,samsung
6659,5f3ba6213fd5b671b22039f9,6660,www.ebay.com,x600,600,dsc-x600-wh-us-1,846951004045,gepowerproseriesx600,/,/,,,,,,ge
6660,5f3ba6213fd5b671b22039fa,6661,www.ebay.com,x400,400,c4144,846951003796,gepowerprox400,/,/,,,,,,ge
6661,5f3ba6213fd5b671b22039fc,6662,www.ebay.com,"sd1200 ixus95\,sd1200ixus95\,sd1200",1200,sd1200is pink,,canonpowershotdigitalelphsd1200,/,/,,,,119.91838500000001,CCD,canon
6662,5f3ba6213fd5b671b2203a03,6663,www.ebay.com,s01,01,s01,018208263479,nikoncoolpixs01,/,/,,,,,,nikon
6663,5f3ba6213fd5b671b2203a0b,6664,www.ebay.com,z612,612,8044471,,kodakeasysharez612,/,/,,,,,,kodak
6664,5f3ba6213fd5b671b2203a15,6665,www.ebay.com,d3200,3200,254929793,,nikond3200,/,/,,,,,,nikon
6665,5f3ba6213fd5b671b2203a1b,6666,www.ebay.com,j1,1,,,nikonj1,/,/,,,,,,nikon
6666,5f3ba6213fd5b671b2203a21,6667,www.ebay.com,j3,3,j3,018208276387,nikon1j3,/,/,,,,,,nikon
6667,5f3ba6213fd5b671b2203a34,6668,www.ebay.com,hero3,3,,818279010855,goprohero3,/,/,,,,,,gopro
6668,5f3ba6213fd5b671b2203a3e,6669,www.ebay.com,c530,530,,,kodakeasysharedigitalphotosolutionbundlemodelc530,/,/,,,,,,kodak
6669,5f3ba6213fd5b671b2203a53,6670,www.ebay.com,s5,5,2077b005,,canonpowershots5,/,/,,,,,,canon
6670,5f3ba6213fd5b671b2203a54,6671,www.ebay.com,wx150,150,dsc-wx150/r,027242844148,sonycybershotdscwx150,/,/,,,,,,sony
6671,5f3ba6213fd5b671b2203a66,6672,www.ebay.com,tz3,3,dmc-tz3k,037988986439,panasoniclumixdmctz3,/,/,,,,,,panasonic
6672,5f3ba6213fd5b671b2203a94,6673,www.ebay.com,w350,350,dscw350/b,,sonycybershotdscw350,/,/,,,,,,sony
6673,5f3ba6213fd5b671b2203ab7,6674,www.ebay.com,1ds,1-2,,,canoneos1ds,/,/,,,,,,canon
6674,5f3ba6213fd5b671b2203ac0,6675,www.ebay.com,e420,420,,,olympusdigitalcamerae420,/,/,,,,,,olympus
6675,5f3ba6213fd5b671b2203aca,6676,www.ebay.com,6d,6,,,canoneos6d,/,/,,,,,,canon
6676,5f3ba6213fd5b671b2203ad5,6677,www.ebay.com,m40,40,,,usedpentaxoptiom40,/,/,,,,,,pentax
6677,5f3ba6213fd5b671b2203ae8,6678,www.ebay.com,ds126291,126291,,,canoncamerads126291,/,/,,,,,,canon
6678,5f3ba6213fd5b671b2203aeb,6679,www.ebay.com,s3100,3100,26262,018208262625,nikoncoolpixcameras3100,/,/,,,,,,nikon
6679,5f3ba6213fd5b671b2203aee,6680,www.ebay.com,j38,38,f-fx-j38b-us-cd,,fujifilmfinepixj38,/,/,,,,,,fujifilm
6680,5f3ba6213fd5b671b2203b03,6681,www.ebay.com,hz30w,30,ec-hz30wzbpbus,,samsunghz30w,/,/,,,,,,samsung
6681,5f3ba6213fd5b671b2203b05,6682,www.ebay.com,gc200,200,,,samsungekgc200,/,/,,,,,,samsung
6682,5f3ba6213fd5b671b2203b12,6683,www.ebay.com,gx1,1,,,panasonicdmcgx1,/,/,,,,,,panasonic
6683,5f3ba6213fd5b671b2203b28,6684,www.ebay.com,"sd1100 ixus80\,sd1100ixus80\,sd1100",1100,2512b001,,canonpowershotdigitalelphsd1100,/,/,,,,,,canon
6684,5f3ba6213fd5b671b2203b2f,6685,www.ebay.com,t30,30,dsct30/b,,sonycybershotdsct30,/,/,,,,,,sony
6685,5f3ba6213fd5b671b2203b38,6686,www.ebay.com,s5,5,,,fujifilmfinepixs5,/,/,,,,,,fujifilm
6686,5f3ba6213fd5b671b2203b3d,6687,www.ebay.com,810uz,810,v103020be000,050332181007,olympusstylussp810uz,/,/,,,,,,olympus
6687,5f3ba6213fd5b671b2203b4b,6688,www.ebay.com,"007\,key007",007,key007,0037849938041,philipskey007,/,/,,,,,,philips
6688,5f3ba6213fd5b671b2203b55,6689,www.ebay.com,"zs25 tz35\,zs25tz35\,zs25",25,dmc-zs25k,885170117549,panasoniclumixdmczs25,/,/,10.49,5.89,,,,panasonic
6689,5f3ba6213fd5b671b2203b57,6690,www.ebay.com,d7000,7000,25468,084684027270,nikond7000,/,/,,,,,,nikon
6690,5f3ba6213fd5b671b2203b5a,6691,www.ebay.com,"fh20 fs30\,fh20fs30\,fh20",20,dmc-fh20a,,panasoniclumixdmcfh20,/,/,,,,,,panasonic
6691,5f3ba6213fd5b671b2203b65,6692,www.ebay.com,d810,810,,,nikond810,/,/,14.47,12.19,,,,nikon
6692,5f3ba6213fd5b671b2203b7f,6693,www.ebay.com,s8000,8000,26191,,nikoncoolpixs8000,/,/,,,,,,nikon
6693,5f3ba6213fd5b671b2203b82,6694,www.ebay.com,70d,70,8469b009,,canoneos70d,/,/,,,,205,,canon
6694,5f3ba6213fd5b671b2203b88,6695,www.ebay.com,1d,1-3,eos 1d mark iii,13803078220,canoneos1d,/,/,15.748,16.256,,,,canon
6695,5f3ba6213fd5b671b2203b89,6696,www.ebay.com,1j2,1,,,nikon1j2,/,/,,,,,,nikon
6696,5f3ba6213fd5b671b2203b90,6697,www.ebay.com,f828,828,dsc-f828,,sonycybershotcameradscf828,/,/,,,,,,sony
6697,5f3ba6213fd5b671b2203bcc,6698,www.ebay.com,fd92,92,mvcfd92,0027242586741,sonymavicamvcfd92,/,/,,,,,,sony
6698,5f3ba6213fd5b671b2203be4,6699,www.ebay.com,60d,60,4460b003,,canoneos60d,/,/,14.4,10.16,,,,canon
6699,5f3ba6213fd5b671b2203bf3,6700,www.ebay.com,g3,3,8120a013,,canonpowershotg3,/,/,,,,419.5726,CCD,canon
6700,5f3ba6213fd5b671b2203bf6,6701,www.ebay.com,"t3i 600d\,t3i600d\,t3i",3,5169b003aa,013803134230,canoneosrebelt3i,/,/,,,,,,canon
6701,5f3ba6213fd5b671b2203bfa,6702,www.ebay.com,"f3k\,f3",3,,,usedsonyalphanexf3,/,/,,,,,,sony
6702,5f3ba6213fd5b671b2203c06,6703,www.ebay.com,"t3 1100d\,t31100d\,t3",3,5160b001,013803222470,canoneosrebelt3,/,/,,,,,,canon
6703,5f3ba6213fd5b671b2203c09,6704,www.ebay.com,w170,170,dscw170rd,4905524502930,sonycybershotdscw170,/,/,,,,,,sony
6704,5f3ba6213fd5b671b2203c2c,6705,www.ebay.com,720p,720,,,minihd720p,/,/,,,,,,gopro
6705,5f3ba6213fd5b671b2203c32,6706,www.ebay.com,"sd1400 ixus130\,sd1400ixus130\,sd1400",1400,4185b009aa,,canonpowershotdigitalelphsd1400,/,/,,,,,,canon
6706,5f3ba6213fd5b671b2203c58,6707,www.ebay.com,d2h,2,d2h,18208252084.0,nikond2h,/,/,,,,,,nikon
6707,5f3ba6213fd5b671b2203c6e,6708,www.ebay.com,w350,350,dscw350/b,,sonycybershotdscw350,/,/,,,,,,sony
6708,5f3ba6213fd5b671b2203c82,6709,www.ebay.com,6d,6,8035b002,8714574593609.0,canoneos6d,/,/,,,,,,canon
6709,5f3ba6213fd5b671b2203c85,6710,www.ebay.com,d700,700,25444,18208254446.0,nikond700,/,/,,,,,,nikon
6710,5f3ba6213fd5b671b2203c89,6711,www.ebay.com,"sd700 ixus800\,sd700ixus800\,sd700",700,1131b004aa,,canonpowershotdigitalelphsd700,/,/,,,,,,canon
6711,5f3ba6213fd5b671b2203c8c,6712,www.ebay.com,"phantom2 h3 3d\,phantom2h33d\,h3",2,p2h33d,,djiphantom2quadcopterwithzenmuseh3,/,/,,,,,,dji
6712,5f3ba6213fd5b671b2203caa,6713,www.ebay.com,ag04,04,,,sharpceag04,/,/,,,,,,sharp
6713,5f3ba6213fd5b671b2203cac,6714,www.ebay.com,m2,2,,,canoneosm2,/,/,,,,,,canon
6714,5f3ba6213fd5b671b2203cb4,6715,www.ebay.com,j1050,1050,j1050-pk,810027013910.0,gej1050,/,/,,,,,,ge
6715,5f3ba6213fd5b671b2203ccd,6716,www.ebay.com,d5200,5200,1503,18208927234.0,nikond5200,/,/,12.9,9.8,,,,nikon
6716,5f3ba6213fd5b671b2203cd1,6717,www.ebay.com,fh100,100,ex-fh100sr,4971850493655.0,casioexfh100,/,/,,,,,,casio
6717,5f3ba6213fd5b671b2203cd8,6718,www.ebay.com,ax550,550,,,fujifilmfinepixaseriesax550,/,/,,,,,,fujifilm
6718,5f3ba6213fd5b671b2203ce2,6719,www.ebay.com,s700,700,fx-s700-us,74101470321.0,fujifilmfinepixs700,/,/,,,,,,fujifilm
6719,5f3ba6213fd5b671b2203cea,6720,www.ebay.com,"t3i 600d\,t3i600d\,t3i",3,5170b037ba,,canoneosrebelt3i,/,/,,,,,,canon
6720,5f3ba6213fd5b671b2203cef,6721,www.ebay.com,xz1,1,228005,50332175877.0,olympusxz1,/,/,,,,,,olympus
6721,5f3ba6213fd5b671b2203cf5,6722,www.ebay.com,"t3 1100d\,t31100d\,t3",3,5157b002,13803136340.0,canoneosrebelt3,/,/,,,,201,,canon
6722,5f3ba6213fd5b671b2203cf6,6723,www.ebay.com,d80,80,nikond8018135mmblack,18208094059.0,nikond80,/,/,,,,,,nikon
6723,5f3ba6213fd5b671b2203cfb,6724,www.ebay.com,s95,95,s95black,,canonpowershots95,/,/,,,,,,canon
6724,5f3ba6213fd5b671b2203d00,6725,www.ebay.com,a80,80,9026a017,,canonpowershota80,/,/,,,,249.47560000000001,CCD,canon
6725,5f3ba6213fd5b671b2203d0a,6726,www.ebay.com,"2\,gc200",2,,,samsunggalaxy2opticzoomdigitalcamerawifiekgc200,/,/,,,,,,samsung
