key,row_key,key,source,famer_brand_list,famer_model_list,famer_model_no_list,famer_keys,famer_product_name,famer_weight,famer_optical_zoom,famer_digital_zoom,famer_height,famer_width,famer_megapixels,famer_sensor,famer_mpn_list,famer_ean_list,model_no_list
5f3ba61f3fd5b671b2200a83,691,5f3ba61f3fd5b671b2200a83,www.buzzillions.com,canon,a3100,3100.0,can3100,canonpowershota3100canpsa3100is,,44.0,44.0,,,,,"174998 blue\,canpsa3100is",canpsa3100is,/
5f3ba61f3fd5b671b2200a86,692,5f3ba61f3fd5b671b2200a86,www.buzzillions.com,canon,sx160,160.0,can160,canonpowershotsx160013803157215sx160sx160,,1620.0,,,,12.116,"[""CCD""\,""CMOS""]","257118\,013803157215",013803157215,/
5f3ba61f3fd5b671b2200a97,693,5f3ba61f3fd5b671b2200a97,www.buzzillions.com,fujifilm,ax550,550.0,fuj550,fujifilmfinepixax550074101013900,,,,,,,,"257120\,074101013900",074101013900,/
5f3ba61f3fd5b671b2200a9a,694,5f3ba61f3fd5b671b2200a9a,www.buzzillions.com,canon,t5i,5.0,can5,canoneosrebelt5i,,,,,,18.0,CMOS,,,/
5f3ba61f3fd5b671b2200aaa,695,5f3ba61f3fd5b671b2200aaa,www.buzzillions.com,olympus,fe230,230.0,oly230,olympusfe230olyfe230olyfe310,,5.0,4.0,,,8.0,,"""73407 black""\,""58134""\,""olyfe230""\,""olyfe310""","""olyfe230""\,""olyfe310""",/
5f3ba61f3fd5b671b2200ab4,696,5f3ba61f3fd5b671b2200ab4,www.buzzillions.com,ge,j1455,1455.0,ge1455,geappliancej1455,,5.0,5.7,,,,,,,/
5f3ba61f3fd5b671b2200ab9,697,5f3ba61f3fd5b671b2200ab9,www.buzzillions.com,kodak,"m550\,550 m\,550m\,550",550.0,kod550,kodakeasysharem550mm550550,,5.0,,,,12.0,,,,/
5f3ba61f3fd5b671b2200abb,698,5f3ba61f3fd5b671b2200abb,www.buzzillions.com,pentax,"k2000\,lcd15",2000.0,pen2000,pentaxk200017313k2000lcd15,,3.0,,,,10.2,,"155019\,17313",17313,/
5f3ba61f3fd5b671b2200ac7,699,5f3ba61f3fd5b671b2200ac7,www.buzzillions.com,casio,exs12,12.0,cas12,casioexilimexs12,,33.0,44.0,,,12.0,,"160946 silver\,exs12",exs12,/
5f3ba61f3fd5b671b2200add,700,5f3ba61f3fd5b671b2200add,www.buzzillions.com,olympus,sp590uz,590.0,oly590,olympussp590uzolysp590,,262526.0,55.0,,,12.0,,"153346\,olysp590",olysp590,/
5f3ba61f3fd5b671b2200ae0,701,5f3ba61f3fd5b671b2200ae0,www.buzzillions.com,panasonic,dmcgf2,2.0,pan2,panasoniclumixdmcgf2,,,,,,12.1,,,,/
5f3ba61f3fd5b671b2200aea,702,5f3ba61f3fd5b671b2200aea,www.buzzillions.com,panasonic,16,16.0,pan16,panasoniclumixdigitalcamera16camera16,,8.0,4.0,,,,,,,/
5f3ba61f3fd5b671b2200aeb,703,5f3ba61f3fd5b671b2200aeb,www.buzzillions.com,olympus,vg160,160.0,oly160,olympusvg160,,5.0,,,,14.0,CCD,,,/
5f3ba61f3fd5b671b2200b0e,704,5f3ba61f3fd5b671b2200b0e,www.buzzillions.com,panasonic,dmcsz3,3.0,pan3,panasoniclumixdmcsz3qz451314,,10.0,,,,16.0,CCD,"318803 violet\,qz451314",qz451314,/
5f3ba61f3fd5b671b2200b21,705,5f3ba61f3fd5b671b2200b21,www.buzzillions.com,fujifilm,finepix,,fuj,fujifilmfinepixdigital074101012088,,30.0,,,,14.0,CCD,"250521\,074101012088",074101012088,/
5f3ba61f3fd5b671b2200b24,706,5f3ba61f3fd5b671b2200b24,www.buzzillions.com,samsung,sl50,50.0,sam50,samsungsl50sl50sl50,,5.0,4.0,,,,,,,/
5f3ba61f3fd5b671b2200b27,707,5f3ba61f3fd5b671b2200b27,www.buzzillions.com,nikon,d3200,3200.0,nik3200,nikond3200018208254927,,3.0,,,,24.0,CMOS,"280889\,018208254927",018208254927,/
5f3ba61f3fd5b671b2200b34,708,5f3ba61f3fd5b671b2200b34,www.buzzillions.com,nikon,s700,700.0,nik700,nikoncoolpixs700s700s700,,3.0,4.0,,,12.1,,,,/
5f3ba61f3fd5b671b2200b35,709,5f3ba61f3fd5b671b2200b35,www.buzzillions.com,canon,sx110,110.0,can110,canonpowershotsx1103190b001bscanpssx110isxx,,10.0,44.0,,,9.0,,"""149430 silver""\,""147896""\,""canpssx110isblackxx""\,""3190b001bs""","""canpssx110isblackxx""\,""3190b001bs""",/
5f3ba61e3fd5b671b2200803,710,5f3ba61e3fd5b671b2200803,www.buzzillions.com,polaroid,cta01035s,01035,pol01035,polaroidtouchscreendigitalcta01035scta01035s,,,,,,,,"171776\,cta01035s",cta01035s,/
5f3ba61e3fd5b671b2200837,711,5f3ba61e3fd5b671b2200837,www.buzzillions.com,pentax,p80,80,pen80,pentaxoptiop80penp80,,4.0,,,,12.1,,"166607 mint\,penp80",penp80,/
5f3ba61e3fd5b671b2200864,712,5f3ba61e3fd5b671b2200864,www.buzzillions.com,canon,a2100,2100,can2100,canonpowershota2100a2100a2100canpsa2100is,,6.0,4.0,,,12.1,,"154832\,canpsa2100is",canpsa2100is,/
5f3ba61e3fd5b671b2200869,713,5f3ba61e3fd5b671b2200869,www.buzzillions.com,samsung,es80,80,sam80,samsunges80,,5.0,3.0,,,12.1,CCD,,,/
5f3ba61e3fd5b671b2200880,714,5f3ba61e3fd5b671b2200880,www.buzzillions.com,pentax,16201ptx,16201,pen16201,pentaxkxdigital16201ptx16201ptx,,3.0,,,,12.4,,"166262\,16201ptx",16201ptx,/
5f3ba61e3fd5b671b2200883,715,5f3ba61e3fd5b671b2200883,www.buzzillions.com,canon,a3300is,3300,can3300,canonpowershota3300is013803134681canpsa3300is,,55.0,44.0,,,16.0,,"""208319 red""\,""215222 red""\,""canpsa3300is""\,""013803134681""","""canpsa3300is""\,""013803134681""",/
5f3ba61e3fd5b671b220088b,716,5f3ba61e3fd5b671b220088b,www.buzzillions.com,samsung,pl210,210,sam210,samsungpl210ecpl210bpuus,,10.0,5.0,,,14.0,CCD,"211840 blue\,ecpl210bpuus",ecpl210bpuus,/
5f3ba61e3fd5b671b220088c,717,5f3ba61e3fd5b671b220088c,www.buzzillions.com,panasonic,"dmcfp8k\,dmczx1efk",8,pan8,panasoniclumixdmcfp8kdmcfp3prdmcfp3rdmcfp8kdmczx1efk,,,44.0,,,12.114,,"""192847""\,""192062""\,""dmcfp3pr""\,""dmcfp3r""","""dmcfp3pr""\,""dmcfp3r""",/
5f3ba61e3fd5b671b2200894,718,5f3ba61e3fd5b671b2200894,www.buzzillions.com,kodak,m853,853,kod853,kodakm8531523372,,3.0,5.0,,,,,"106534 silver\,1523372",1523372,/
5f3ba61e3fd5b671b22008a5,719,5f3ba61e3fd5b671b22008a5,www.buzzillions.com,pentax,k500,500,pen500,pentaxk500,,,,,,16.0,,,,/
5f3ba61e3fd5b671b22008bf,720,5f3ba61e3fd5b671b22008bf,www.buzzillions.com,nikon,p100,100,nik100,nikoncoolpixp100p100p100,,2626.0,4.0,,,10.3,,,,/
5f3ba61e3fd5b671b22008c9,721,5f3ba61e3fd5b671b22008c9,www.buzzillions.com,sony,dsct110,110,son110,sonycybershotdsct110fox2005819dd,,4.0,,,,16.0,,"77340\,fox2005819dd",fox2005819dd,/
5f3ba61e3fd5b671b22008cb,722,5f3ba61e3fd5b671b22008cb,www.buzzillions.com,canon,"sx230\,sx230hs",230,can230,canonpowershotsx230013803133929canpssx230hssx230sx230hs,,1414.0,44.0,,,12.1,,"""215221 black""\,""208323 black""\,""canpssx230hs""\,""013803133929""","""canpssx230hs""\,""013803133929""",/
5f3ba61e3fd5b671b22008eb,723,5f3ba61e3fd5b671b22008eb,www.buzzillions.com,nikon,s52,52,nik52,nikoncoolpixs5226106rb,,,,,,,,"148890 red\,26106rb",26106rb,/
5f3ba61e3fd5b671b2200907,724,5f3ba61e3fd5b671b2200907,www.buzzillions.com,kodak,"slice lcd\,slicelcd\,slice picture\,slicepicture",,kod,kodakslicelcdlcdslicepicture,,5.0,5.0,,,14.0,,,,/
5f3ba61e3fd5b671b2200913,725,5f3ba61e3fd5b671b2200913,www.buzzillions.com,canon,"sd980\,zoom",980,can980,canonsd9803983b001digitalsd980zoom,,55.0,44.0,,,12.1,,"180128\,3983b001",3983b001,/
5f3ba61e3fd5b671b220091a,726,5f3ba61e3fd5b671b220091a,www.buzzillions.com,fujifilm,s2950,2950,fuj2950,fujifilmfinepixs295016123567,,18.0,6.7,,,14.0,,"215126\,16123567\,fps2950",16123567,/
5f3ba61e3fd5b671b220091e,727,5f3ba61e3fd5b671b220091e,www.buzzillions.com,kodak,m200,200,kod200,kodakeasyshareminim200,,3.0,54.0,,,10.0,CCD,"215130 purple\,m200\,m200purple",m200,/
5f3ba61e3fd5b671b2200920,728,5f3ba61e3fd5b671b2200920,www.buzzillions.com,kodak,c195,195,kod195,kodakc195,,5.0,,,,14.0,,,,/
5f3ba61e3fd5b671b2200928,729,5f3ba61e3fd5b671b2200928,www.buzzillions.com,sony,dslrslta33,33,son33,sonyalphadslrslta33,,,,,,14.0,,,,/
5f3ba61e3fd5b671b2200929,730,5f3ba61e3fd5b671b2200929,www.buzzillions.com,samsung,st700,700,sam700,samsungst700,,55.0,,,,16.0,CCD,,,/
5f3ba61e3fd5b671b220092c,731,5f3ba61e3fd5b671b220092c,www.buzzillions.com,canon,sx130is,130,can130,canonpowershotsx130iscanpssx130issx130issx130is,,12.0,44.0,,,12.1,,"200330 black\,canpssx130is",canpssx130is,/
5f3ba61e3fd5b671b2200935,732,5f3ba61e3fd5b671b2200935,www.buzzillions.com,nikon,l18,18,nik18,nikonl18nknl18nknl18,,33.0,4.0,,,8.0,,"""106547 red""\,""106552 blue""\,""nknl18blue""\,""nknl18red""","""nknl18blue""\,""nknl18red""",/
5f3ba61e3fd5b671b220093a,733,5f3ba61e3fd5b671b220093a,www.buzzillions.com,canon,a3300is,3300,can3300,canonpowershota3300is013803134681canpsa3300is,,55.0,44.0,,,16.0,,"""215222 red""\,""208319 red""\,""canpsa3300is""\,""013803134681""","""canpsa3300is""\,""013803134681""",/
5f3ba61e3fd5b671b220093c,734,5f3ba61e3fd5b671b220093c,www.buzzillions.com,panasonic,dmczs8,8,pan8,panasoniclumixdmczs8pandmczs8,,16.0,4.0,,,14.0,CCD,"214730\,pandmczs8black\,""dmczs8s""\,""dmczs8k""",pandmczs8black,/
5f3ba61e3fd5b671b2200947,735,5f3ba61e3fd5b671b2200947,www.buzzillions.com,samsung,dv150f,150,sam150,samsungdv150f887276012537,,,,,,16.0,,"280894\,887276012537",887276012537,/
5f3ba61e3fd5b671b220094b,736,5f3ba61e3fd5b671b220094b,www.buzzillions.com,olympus,stylus790,790,oly790,olympusstylus790olystylus790swstylus790stylus790,,3.0,5.0,,,,,"63107 blue\,olystylus790sw",olystylus790sw,/
5f3ba61e3fd5b671b2200951,737,5f3ba61e3fd5b671b2200951,www.buzzillions.com,nikon,s8100,8100,nik8100,nikoncoolpixs8100nkns8100s8100s8100,,1010.0,44.0,,,12.1,,"200338 black\,nkns8100black",nkns8100black,/
5f3ba61f3fd5b671b2200955,738,5f3ba61f3fd5b671b2200955,www.buzzillions.com,samsung,hz50w,50,sam50,samsunghz50w,,26.0,,,,14.0,,,,/
5f3ba61f3fd5b671b220097f,739,5f3ba61f3fd5b671b220097f,www.buzzillions.com,olympus,stylus7040,7040,oly7040,olympusstylus7040stylus7040stylus7040,,7.0,5.0,,,14.0,,,,/
5f3ba61f3fd5b671b2200982,740,5f3ba61f3fd5b671b2200982,www.buzzillions.com,casio,exfh20,20,cas20,casioexfh20,,2020.0,,,,9.0,,"160949 black\,exfh20",exfh20,/
5f3ba61f3fd5b671b220098e,741,5f3ba61f3fd5b671b220098e,www.buzzillions.com,olympus,t100,100,oly100,olympust100olympust100t100t100,,3.0,4.0,,,12.0,,"183358 silver\,olympust100\,227470",olympust100,/
5f3ba61f3fd5b671b22009a0,742,5f3ba61f3fd5b671b22009a0,www.buzzillions.com,nikon,s9100,9100,nik9100,nikoncoolpixs9100,,1818.0,4.0,,,12.1,,,,/
5f3ba61f3fd5b671b22009b2,743,5f3ba61f3fd5b671b22009b2,www.buzzillions.com,digital,story3,3,dig3,digitalbluetoystory3story3,,,,,,,,ds32000,,/
5f3ba61f3fd5b671b22009c6,744,5f3ba61f3fd5b671b22009c6,www.buzzillions.com,canon,sd970,970,can970,canonpowershotsd970canpssd970is,,55.0,44.0,,,12.1,,"154836\,canpssd970is",canpssd970is,/
5f3ba61f3fd5b671b22009cb,745,5f3ba61f3fd5b671b22009cb,www.buzzillions.com,sony,nex3,3,son3,sonyalphanex3,,3.0,,,,1614.0,CMOS,,,/
5f3ba61f3fd5b671b22009d1,746,5f3ba61f3fd5b671b22009d1,www.buzzillions.com,fujifilm,"z70\,a12",70,fuj70,fujifilmfinepixz7016010734z70a12,,5.0,66.3,,,12.0,,"180100 red\,16010734",16010734,/
5f3ba61f3fd5b671b22009d9,747,5f3ba61f3fd5b671b22009d9,www.buzzillions.com,vivitar,t324n,324,viv324,vivitarvivicamt324n681066355053t324nt324n,,3.0,8.0,,,,,"214700 strawberry\,681066355053",681066355053,/
5f3ba61f3fd5b671b2200a04,748,5f3ba61f3fd5b671b2200a04,www.buzzillions.com,canon,"sd1300is\,sd1300",1300,can1300,canonpowershotsd1300is013803119534canpssd1300issd1300issd1300,,44.0,44.0,,,12.1,,"""212917 blue""\,""202242 silver""\,""175000 blue""\,""013803119534""\,""canpssd1300is""","""013803119534""\,""canpssd1300is""",/
5f3ba61f3fd5b671b2200a05,749,5f3ba61f3fd5b671b2200a05,www.buzzillions.com,samsung,hz10w,10,sam10,samsunghz10w,,10.0,11.4,,,10.0,,,,/
5f3ba61f3fd5b671b2200a0c,750,5f3ba61f3fd5b671b2200a0c,www.buzzillions.com,sony,t99,99,son99,sonycybershotdigitalcamerat99,,4.0,,,,14.0,,,,/
5f3ba61f3fd5b671b2200a14,751,5f3ba61f3fd5b671b2200a14,www.buzzillions.com,panasonic,dmcgf2,2,pan2,panasoniclumixdmcgf2,,,,,,12.1,,,,/
5f3ba61f3fd5b671b2200a20,752,5f3ba61f3fd5b671b2200a20,www.buzzillions.com,fujifilm,"z70\,a12",70,fuj70,fujifilmfinepixz7016010734z70a12,,5.0,66.3,,,12.0,,"180100 red\,16010734",16010734,/
5f3ba61f3fd5b671b2200a29,753,5f3ba61f3fd5b671b2200a29,www.buzzillions.com,sony,dslra560,560,son560,sonyalphadslra560,,,,,,14.0,CMOS,,,/
5f3ba61f3fd5b671b2200a30,754,5f3ba61f3fd5b671b2200a30,www.buzzillions.com,nikon,s3300,3300,nik3300,nikoncoolpixs33000182082631582203123241232512331123312234612358124301243112620126211263012631126681266912677026851,,181866.0,4.0,,,16.0,"[""CCD""\,""CMOS""]","""182155""\,""211170""\,""211178""\,""211179""\,""211180""\,""211186""\,""211187""\,""211188""\,""211189""\,""211191""\,""211192""\,""211193""\,""211194""\,""211195""\,""238935""\,""238936""\,""238951""\,""250793""\,""018208263158""\,""22031""\,""23241""\,""23251""\,""23311""\,""23312""\,""23461""\,""23581""\,""24311""\,""24301""\,""26211""\,""26681""\,""26770""\,""26851""\,""26201""\,""26301""\,""26311""\,""26691""\,""22021""\,""26601""\,""26611""\,""98201""\,""cps3300slvtru""","""018208263158""\,""22031""\,""23241""\,""23251""\,""23311""\,""23312""\,""23461""\,""23581""\,""24311""\,""24301""\,""26211""\,""26681""\,""26770""\,""26851""\,""26201""\,""26301""\,""26311""\,""26691""",/
5f3ba61f3fd5b671b2200a36,755,5f3ba61f3fd5b671b2200a36,www.buzzillions.com,fujifilm,mini8,8,fuj8,fujifilminstaxmini81627341503pbmini8,,,,,,,,"304531 pink\,1627341503pb",1627341503pb,/
5f3ba61f3fd5b671b2200a42,756,5f3ba61f3fd5b671b2200a42,www.buzzillions.com,canon,70d,70,can70,canoneos70d,,,,,,20.0,,,,/
5f3ba61f3fd5b671b2200a52,757,5f3ba61f3fd5b671b2200a52,www.buzzillions.com,olympus,fe4020,4020,oly4020,olympusfe4020fe4020olympusfe4020,,4.0,4.0,,,14.0,,"183360 gray\,olympusfe4020",olympusfe4020,/
5f3ba61f3fd5b671b2200a5d,758,5f3ba61f3fd5b671b2200a5d,www.buzzillions.com,panasonic,16,16,pan16,panasoniclumixdigitalcamera16camera16,,8.0,4.0,,,,,,,/
5f3ba61f3fd5b671b2200a6e,759,5f3ba61f3fd5b671b2200a6e,www.buzzillions.com,sony,t99,99,son99,sonycybershotdigitalcamerat99,,4.0,,,,14.0,,,,/
5f3ba61f3fd5b671b2200a76,760,5f3ba61f3fd5b671b2200a76,www.buzzillions.com,canon,elph110,110,can110,canonpowershotelph110013803145649canps110hselph110,,5.0,44.0,,,16.0,CMOS,"""250529""\,""240328 black""\,""013803145649""\,""canps110hs""","""013803145649""\,""canps110hs""",/
5f3ba61f3fd5b671b2200a8e,761,5f3ba61f3fd5b671b2200a8e,www.buzzillions.com,canon,a3300,3300,can3300,canonpowershota3300a3300a3300,,55.0,44.0,,,16.0,CCD,,,/
5f3ba61f3fd5b671b2200a90,762,5f3ba61f3fd5b671b2200a90,www.buzzillions.com,canon,a590is,590,can590,canonpowershota590iscanpsa590is,,4.0,44.0,,,8.0,,"73405\,canpsa590is\,2462b001",canpsa590is,/
5f3ba61f3fd5b671b2200ac9,763,5f3ba61f3fd5b671b2200ac9,www.buzzillions.com,fujifilm,z90,90,fuj90,fujifilmfilmfinepixz9016126143,,5.0,6.8,,,14.0,CCD,"215128 purple\,16126143\,fpz90purple",16126143,/
5f3ba61f3fd5b671b2200ae1,764,5f3ba61f3fd5b671b2200ae1,www.buzzillions.com,panasonic,dmclx7,7,pan7,panasoniclumixdmclx7nz612425,,3.7,,,,10.0,CMOS,"318806 white\,nz612425",nz612425,/
5f3ba61f3fd5b671b2200ae5,765,5f3ba61f3fd5b671b2200ae5,www.buzzillions.com,fujifilm,"z70\,a12",70,fuj70,fujifilmfinepixz7016010734z70a12,,5.0,66.3,,,12.0,,"180100 red\,16010734",16010734,/
5f3ba61f3fd5b671b2200b01,766,5f3ba61f3fd5b671b2200b01,www.buzzillions.com,panasonic,"dmcfp8k\,dmczx1efk",8,pan8,panasoniclumixdmcfp8kdmcfp3prdmcfp3rdmcfp8kdmczx1efk,,,44.0,,,1412.1,,"""192062""\,""192847""\,""dmcfp3pr""\,""dmcfp3r""","""dmcfp3pr""\,""dmcfp3r""",/
5f3ba61f3fd5b671b2200b03,767,5f3ba61f3fd5b671b2200b03,www.buzzillions.com,nikon,p310,310,nik310,nikoncoolpixp310,,4.0,,,,16.0,CMOS,,,/
5f3ba61f3fd5b671b2200b1a,768,5f3ba61f3fd5b671b2200b1a,www.buzzillions.com,nikon,s31,31,nik31,nikoncoolpixs31018208264056,,3.0,,,,10.0,CCD,"280888\,018208264056",018208264056,/
5f3ba61f3fd5b671b2200b22,769,5f3ba61f3fd5b671b2200b22,www.buzzillions.com,fujifilm,sl300,300,fuj300,fujifilmfinepixsl300,,30.0,,,,14.0,CCD,,,/
5f3ba61f3fd5b671b2200b38,770,5f3ba61f3fd5b671b2200b38,www.buzzillions.com,nikon,p330,330,nik330,nikoncoolpixp330,,5.0,,,,12.1,CMOS,,,/
5f3ba61f3fd5b671b2200b3b,771,5f3ba61f3fd5b671b2200b3b,www.buzzillions.com,panasonic,dmcsz1,1,pan1,panasoniclumixdmcsz1885170070899,,10.0,,,,16.0,CCD,"250798\,885170070899",885170070899,/
5f3ba61e3fd5b671b2200802,772,5f3ba61e3fd5b671b2200802,www.buzzillions.com,nikon,26286,26286,nik26286,nikon26286,,7.0,4.0,,,10.0,CCD,,,/
5f3ba61e3fd5b671b2200813,773,5f3ba61e3fd5b671b2200813,www.buzzillions.com,nikon,s550,550,nik550,nikoncoolpixs550nkns550bgps550s550,,55.0,4.0,,,10.0,,"148892 graphite\,nkns550bgp",nkns550bgp,/
5f3ba61e3fd5b671b220081b,774,5f3ba61e3fd5b671b220081b,www.buzzillions.com,nikon,s9500,9500,nik9500,nikoncoolpixs9500018208264186s9500s9500,,22.0,,,,18.0,CMOS,"280881\,018208264186",018208264186,/
5f3ba61e3fd5b671b2200828,775,5f3ba61e3fd5b671b2200828,www.buzzillions.com,samsung,st80,80,sam80,samsungst80st80st80,,,,,,,,,,/
5f3ba61e3fd5b671b220082b,776,5f3ba61e3fd5b671b220082b,www.buzzillions.com,canon,6d,6,can6,canoneos6d,,,,,,20.0,CMOS,,,/
5f3ba61e3fd5b671b220082f,777,5f3ba61e3fd5b671b220082f,www.buzzillions.com,panasonic,dmcfp1s,1,pan1,panasoniclumixdmcfp1sdmcfp1sdmcfp1s,0.31,4.0,4.0,,,12.0,,,,/
5f3ba61e3fd5b671b220083a,778,5f3ba61e3fd5b671b220083a,www.buzzillions.com,kodak,m577,577,kod577,kodakm577,,5.0,4.0,,,14.0,,,,/
5f3ba61e3fd5b671b2200861,779,5f3ba61e3fd5b671b2200861,www.buzzillions.com,panasonic,dmcts4,4,pan4,panasoniclumixdmcts4,,4.0,,,,12.1,CCD,,,/
5f3ba61e3fd5b671b220086c,780,5f3ba61e3fd5b671b220086c,www.buzzillions.com,fujifilm,s1500,1500,fuj1500,fujifilmdigitalcamerasfinepixs150015929469,,1212.0,,,,10.0,,"156313\,15929469",15929469,/
5f3ba61e3fd5b671b22008a4,781,5f3ba61e3fd5b671b22008a4,www.buzzillions.com,olympus,tg610,610,oly610,olympustg610228075228085tg610tg610,,5.0,4.0,,,14.0,,"""210969""\,""211974 black""\,""228075""\,""228085""","""228075""\,""228085""",/
5f3ba61e3fd5b671b22008b3,782,5f3ba61e3fd5b671b22008b3,www.buzzillions.com,panasonic,dmclx5,5,pan5,panasoniclumixdmclx5,,,44.0,,,10.0,,,,/
5f3ba61e3fd5b671b22008c8,783,5f3ba61e3fd5b671b22008c8,www.buzzillions.com,casio,exfs10,10,cas10,casioexilimexfs10,,3.0,4.0,,,9.1,,"160947 blue\,exfs10",exfs10,/
5f3ba61e3fd5b671b22008ef,784,5f3ba61e3fd5b671b22008ef,www.buzzillions.com,polaroid,"cia1437tc\,1437tc",1437,pol1437,polaroidcia1437tccia1437tc1437tc,,3.0,54.0,,,14.0,,,,/
5f3ba61e3fd5b671b22008f4,785,5f3ba61e3fd5b671b22008f4,www.buzzillions.com,pentax,"kx\,16701ptx",16701,pen16701,pentaxkxdigital16701ptx16701ptxdigitalamazon,,,,,,,,"166261\,16701ptx",16701ptx,/
5f3ba61e3fd5b671b22008f8,786,5f3ba61e3fd5b671b22008f8,www.buzzillions.com,canon,sd3500,3500,can3500,canonpowershotsd3500canpssd3500is,,55.0,44.0,,,14.0,,"175004 black\,canpssd3500is\,pssd3500isblk",canpssd3500is,/
5f3ba61e3fd5b671b2200903,787,5f3ba61e3fd5b671b2200903,www.buzzillions.com,canon,g12,12,can12,canonpowershotg12,,55.0,44.0,,,10.0,,,,/
5f3ba61e3fd5b671b220090e,788,5f3ba61e3fd5b671b220090e,www.buzzillions.com,olympus,sz15,15,oly15,olympussseriessz15,,24.0,,,,16.0,CCD,,,/
5f3ba61e3fd5b671b2200917,789,5f3ba61e3fd5b671b2200917,www.buzzillions.com,panasonic,dmczs25s,25,pan25,panasoniclumixdmczs25s,,20.0,,,,16.0,CMOS,,,/
5f3ba61e3fd5b671b2200934,790,5f3ba61e3fd5b671b2200934,www.buzzillions.com,nikon,d3100,3100,nik3100,nikond310025472d3100d3100nknd3100,,3.0,,,,14.0,,"""200334 black""\,""215637 black""\,""nknd3100""\,""25472""","""nknd3100""\,""25472""",/
5f3ba61e3fd5b671b2200939,791,5f3ba61e3fd5b671b2200939,www.buzzillions.com,fujifilm,z300,300,fuj300,fujifilmfinepixz300z300z300,,10.0,6.0,,,12.1,,,,/
5f3ba61e3fd5b671b220093e,792,5f3ba61e3fd5b671b220093e,www.buzzillions.com,fujifilm,jx500,500,fuj500,fujifilmfinepixjx500,,5.0,,,,14.0,CCD,,,/
5f3ba61f3fd5b671b220095d,793,5f3ba61f3fd5b671b220095d,www.buzzillions.com,pentax,k50,50,pen50,pentaxk50,,,,,,16.0,CMOS,,,/
5f3ba61f3fd5b671b2200964,794,5f3ba61f3fd5b671b2200964,www.buzzillions.com,nikon,26286,26286,nik26286,nikon26286,,7.0,4.0,,,10.0,CCD,,,/
5f3ba61f3fd5b671b220096d,795,5f3ba61f3fd5b671b220096d,www.buzzillions.com,canon,canpssx260hs,260,can260,canonpowershotdigitalcanpssx260hscanpssx260hs,,2020.0,4.0,,,12.1,CMOS,"""240330 black""\,""242839 black""\,canpssx260hs",canpssx260hs,/
5f3ba61f3fd5b671b220097e,796,5f3ba61f3fd5b671b220097e,www.buzzillions.com,samsung,mv800,800,sam800,samsungmv800,,5.0,,,,,,,,/
5f3ba61f3fd5b671b220098f,797,5f3ba61f3fd5b671b220098f,www.buzzillions.com,nikon,s210,210,nik210,nikoncoolpixs210nkns210nkns210bbgp,,33.0,4.0,,,8.1,,"""132621 black""\,""148889 bronze""\,""nkns210""\,""nkns210bbgp""","""nkns210""\,""nkns210bbgp""",/
5f3ba61f3fd5b671b22009a5,798,5f3ba61f3fd5b671b22009a5,www.buzzillions.com,nikon,d40,40,nik40,nikondigitalslrd40,,33.0,,,,6.1,,,,/
5f3ba61f3fd5b671b22009bc,799,5f3ba61f3fd5b671b22009bc,www.buzzillions.com,olympus,epl1,1,oly1,olympusepl1,,,,,,12.3,,,,/
5f3ba61f3fd5b671b22009e2,800,5f3ba61f3fd5b671b22009e2,www.buzzillions.com,canon,510hs,510,can510,canonpowershotelph510hscanps510hs,,12.0,4.0,,,12.1,CMOS,"233063 black\,canps510hs",canps510hs,/
5f3ba61f3fd5b671b22009e9,801,5f3ba61f3fd5b671b22009e9,www.buzzillions.com,canon,sx170,170,can170,canonpowershotsx170,,16.0,,,,16.0,CCD,,,/
5f3ba61f3fd5b671b2200a07,802,5f3ba61f3fd5b671b2200a07,www.buzzillions.com,nikon,25462,25462,nik25462,nikon25462nknd3000,,3.0,,,,10.2,,"""165306""\,""180148""\,""nknd3000""\,""25462""","""nknd3000""\,""25462""",/
5f3ba61f3fd5b671b2200a13,803,5f3ba61f3fd5b671b2200a13,www.buzzillions.com,panasonic,dmcgx1,1,pan1,panasoniclumixdmcgx1,,3.0,4.0,,,16.0,CMOS,,,/
5f3ba61f3fd5b671b2200a19,804,5f3ba61f3fd5b671b2200a19,www.buzzillions.com,panasonic,dmczs8,8,pan8,panasoniclumixdmczs8pandmczs8,,16.0,4.0,,,14.0,CCD,"214730\,pandmczs8black\,""dmczs8s""\,""dmczs8k""",pandmczs8black,/
5f3ba61f3fd5b671b2200a1d,805,5f3ba61f3fd5b671b2200a1d,www.buzzillions.com,nikon,s5100,5100,nik5100,nikoncoolpixs5100,,5.0,4.0,,,12.0,,,,/
5f3ba61f3fd5b671b2200a25,806,5f3ba61f3fd5b671b2200a25,www.buzzillions.com,pentax,k5,5,pen5,pentaxk5,,3.0,,,,16.0,,,,/
5f3ba61f3fd5b671b2200a32,807,5f3ba61f3fd5b671b2200a32,www.buzzillions.com,samsung,s630,630,sam630,samsungs630sams630sams630sil,,,,,,,,"""58143""\,""62511 black""\,""sams630""\,""sams630sil""","""sams630""\,""sams630sil""",/
5f3ba61f3fd5b671b2200a5a,808,5f3ba61f3fd5b671b2200a5a,www.buzzillions.com,samsung,tl320,320,sam320,samsungtl320,,5.0,5.0,,,12.0,,,,/
